4.40	-90.5	-31.1	-60.6	89.8	-0.7	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.4	2.6	4.4	-4.1	-4.1
4.50	-90.5	-31.1	-60.6	89.8	-0.7	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.4	2.6	4.4	-4.1	-4.1
4.60	-90.4	-30.8	-60.2	89.7	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.1	2.2	3.2	-2.7	-4.1
4.70	-90.4	-30.8	-60.2	89.7	-0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.1	2.2	3.2	-2.7	-4.1
4.80	-90.2	-30.8	-60.6	90.0	0.4	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.6	3.2	2.6	-3.4	3.4	-4.2
4.90	-90.2	-30.8	-60.6	90.0	0.4	41.6	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.6	3.2	2.6	-3.4	3.4	-4.2
5.00	-90.3	-30.7	-60.6	89.4	-0.4	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.1	2.6	3.9	-2.8	-4.1
5.10	-90.3	-30.7	-60.6	89.4	-0.4	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.1	2.6	3.9	-2.8	-4.1
5.20	-90.2	-31.1	-60.7	88.6	0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.6	3.4	2.7	3.5	4.3	-4.1
5.30	-90.2	-31.1	-60.7	88.6	0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.6	3.4	2.7	3.5	4.3	-4.1
5.40	-90.3	-30.7	-60.5	88.8	0.0	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.0	2.5	3.7	3.8	-4.1
5.50	-90.3	-30.7	-60.5	88.8	0.0	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.0	2.5	3.7	3.8	-4.1
5.60	-90.8	-31.1	-60.2	89.6	0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.2	3.4	2.2	2.5	3.3	-4.1
5.70	-90.8	-31.1	-60.2	89.6	0.2	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	3.2	3.4	2.2	2.5	3.3	-4.1
5.80	-90.6	-30.8	-60.4	89.7	-0.5	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.2	2.4	4.0	-3.5	-4.1
5.90	-90.6	-30.8	-60.4	89.7	-0.5	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.9	3.2	2.4	4.0	-3.5	-4.1
6.00	-90.2	-30.9	-60.5	89.6	0.1	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.2	2.5	2.6	3.2	-4.2
6.10	-90.2	-30.9	-60.5	89.6	0.1	41.5	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.7	3.2	2.5	2.6	3.2	-4.2
6.20	-90.4	-30.9	-59.8	89.8	-0.4	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	-2.2	3.5	-3.2	-4.1
6.30	-90.4	-30.9	-59.8	89.8	-0.4	41.4	-90.0	-30.0	-60.0	90.0	-0.0	40.9	2.8	3.2	-2.2	3.5	-3.2	-4.1
